X,Y,OBJECTID,REC_SITE_CN,REC_SITE_ID,REV_DATE,DATA_SOURCE,ACCURACY,TYPE,NAME,DATA_SOURCE_MEMO,METHOD,CFF,FOREST,PUB_DATE,CRC,GlobalID
-107.20816943636,36.6779224259704,396,4742174010602,50099,2011/12/01 00:00:00+00,20,-99,INTERPRETIVE SITE,Gasbuggy Interpretive Site,,,65,CAR,2019/07/31 11:37:15+00,4B484D4870C5417F,b95f1afe-6c57-426c-a44a-220c6a5041fa
-105.593082167564,36.2149207400736,397,4747034010602,50135,2011/12/01 00:00:00+00,20,-99,Observation Site,US Hill Overlook,,,66,CAR,2019/07/31 11:37:15+00,0BC22193A8423149,99c6807e-5525-47a3-bcff-9b55cca94f00
-106.549010110064,36.3520058382709,398,4742582010602,50104,2011/12/01 00:00:00+00,20,-99,OBSERVATION SITE,Rim Vista,,,66,CAR,2019/07/31 11:37:15+00,9815FB1BCA083563,f183ac9a-59d9-4786-a123-950449f94bf9
-106.236810073263,36.704305908116,399,5041.002001,4894,2015/06/23 00:00:00+00,07,,PICNIC SITE,Hopewell Picnic Site,Hopewell,,256,CAR,2019/07/31 11:37:15+00,6071C33845F33D5C,12f06178-72cf-402b-b79f-a618085a32ff
-105.416868110802,36.7076688388503,400,5098.002001,50013,2011/12/01 00:00:00+00,20,-99,SKI AREA ALPINE,Red River Ski Area,,,927,CAR,2019/07/31 11:37:15+00,FE43DAB382326FA8,4d6dea69-8819-4a59-add9-988f8f345e34
-105.550043775359,36.1524434402274,401,5099.002001,50014,2011/12/01 00:00:00+00,20,-99,SKI AREA ALPINE,Sipapu Ski Area,,,927,CAR,2019/07/31 11:37:15+00,BB4DAC143F1AE3DF,02b9800f-08e5-44d5-8ad7-a73849cf0b86
-105.454264935487,36.5905246617698,402,5097.002001,50012,2011/12/01 00:00:00+00,20,-99,SKI AREA ALPINE,Taos Ski Valley,,,927,CAR,2019/07/31 11:37:15+00,677E1E8D6EDA39B3,b1ebb7c9-0217-4475-8e62-28d6e96af4ad
-105.352275810364,36.6973308522812,403,5590.002001,50040,2011/12/01 00:00:00+00,20,-99,SKI AREA NORDIC,Enchanted Forest XC Ski,,,926,CAR,2019/07/31 11:37:15+00,B895A41B5576F7A2,c405da9a-965b-4d2f-b289-9f803d78f91a
-105.408980728249,36.7115829712091,404,5589.002001,50039,2011/12/01 00:00:00+00,20,-99,SNOWPLAY AREA,RR Winter Trail System - Disposed,,,926,CAR,2019/07/31 11:37:15+00,C575970AF774DFF2,6fbe53ca-78ab-4466-b35b-fa6c5af4a0d4
-105.594237996628,36.2093816908361,405,5636.002001,50061,2011/12/01 00:00:00+00,20,-99,SNOWPLAY AREA,US Hill Snow Play Area,,,926,CAR,2019/07/31 11:37:15+00,FB0C7899B6AE9B29,cd858979-97d7-4020-934a-eddb651803c2
-105.374119654616,36.7583374776742,406,104409010602,123666,2011/12/01 00:00:00+00,20,-99,Snowplay Area,La Cuerva,,,926,CAR,2019/07/31 11:37:15+00,4D76AFAD3C8091C0,3914f206-dc6a-446f-bc64-4ebfd9add09c
-105.35064618046,36.759344509676,407,104404010602,123555,2015/06/28 00:00:00+00,07,,SNOWPLAY AREA,Anderson Park,,,926,CAR,2019/07/31 11:37:15+00,534CC8162C5826D0,42562dc5-5aa6-4f28-b79e-b93149a01ac3
-105.605533607881,36.1908976252073,408,5639.002001,50064,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Amole Trailhead,,,921,CAR,2019/07/31 11:37:15+00,DF8E1BAE38B5139B,e93c3309-f1b1-4e40-a9a9-b517e3e60872
-105.485936968678,36.1070327040912,409,4742664010602,50108,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Angostura Trailhead,,,921,CAR,2019/07/31 11:37:15+00,08B31FC8B2CFC2CE,7b9edcbf-272a-433f-a34e-a0cebf0edd23
-105.449328916446,36.5968211048796,410,5731.002001,50078,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Bull of the Woods/Wheeler  Trailhead,,,921,CAR,2019/07/31 11:37:15+00,BE8750C419205CC7,07a10660-0d97-4eaf-b038-e9fc86712400
-105.531343543498,36.1347495177969,411,4742675010602,50109,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Cordova Canyon Trailhead,,,921,CAR,2019/07/31 11:37:15+00,74C3677A3B0BBEC5,073707e1-3fa1-46e9-93ad-0e8c874efe8b
-106.28555252734,36.9252415749015,412,5715.002001,50070,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Cruces Basin Trailhead,,,921,CAR,2019/07/31 11:37:15+00,7A6D099AC4B2D6A9,a2668264-0357-4847-b2d0-e3e8ed7e4c02
-105.382730590636,36.5998393792153,413,5742.002001,50089,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,East Fork Trailhead,,,921,CAR,2019/07/31 11:37:15+00,EAD7A2013DD02AE2,e6f33b8f-f661-4aef-9736-5adfe070fdce
-105.322976904437,36.42289104295,414,5627.002001,50052,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Elliott Barker Trailhead,,,921,CAR,2019/07/31 11:37:15+00,0A6F75B4A825427B,2806d575-9866-47f7-8e8f-73721265a33c
-105.554457065597,36.1585959343294,415,4743488010602,50111,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Gallegos Trailhead,,,921,CAR,2019/07/31 11:37:15+00,6B7D6579EB1232B3,df427eb2-ed7c-4ef9-9ceb-bab637f02b41
-105.484425313482,36.5935231121373,416,5730.002001,50077,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Gavilan Trailhead,,,921,CAR,2019/07/31 11:37:15+00,5BC3A719B747EE69,07e0384e-dd23-43e9-a6da-26056eb05a29
-105.495920906772,36.5845725899989,417,5054.002001,4923,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Italianos Trailhead,,,921,CAR,2019/07/31 11:37:15+00,8F4EA6CC43271817,8b2ef07d-4b74-497e-8ca9-4c7d7b0e8664
-105.507334449918,36.574952444146,418,5732.002001,50079,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Manzanita Trailhead,,,921,CAR,2019/07/31 11:37:15+00,F1388C55382812AE,951c8ed8-7d83-4e2a-bd75-82e38ad2cefd
-105.412539191978,36.6115755268349,419,5741.002001,50088,2011/12/01 00:00:00+00,20,-99,TRAILHEAD,Middle Fork Lake Trailhead,,,921,CAR,2019/07/31 11:37:15+00,AAC13F4E718DBB5D,7b3cede7-b01a-4772-80e5-7c06bcc38802
-106.384178116518,35.1695970075798,420,5527.002071,58055,2016/04/18 00:00:00+00,01,,TRAILHEAD,Cienega,Original CFF,01,921,CIB,2019/07/31 11:37:16+00,F9138464F23A9778,70866816-93d9-48f7-aaed-418a1c542a50
-106.423642504416,35.2152519055273,421,5319.002071,58019,1970/01/01 00:00:00+00,08,,PICNIC SITE,Nine Mile,Original CFF,08,256,CIB,2019/07/31 11:37:16+00,9FDE1879A114BC4D,27e46340-cfbd-4930-a09e-ce4d5bf7a7ac
-106.411141260508,35.2345178036339,422,5317.002071,58017,1970/01/01 00:00:00+00,08,,PICNIC SITE,Las Huertas,Original CFF,08,256,CIB,2019/07/31 11:37:16+00,003A4FCDAEAD4E0F,4463ec29-699a-48c6-90d0-a03629e3119a
-108.10615141769,35.158379069358,423,5276.002071,55004,2016/04/08 00:00:00+00,08,,CAMPGROUND,Ojo Redondo,Original CFF,08,63,CIB,2019/07/31 11:37:16+00,4E11837978F1E070,6f39b96d-c492-446f-83c8-f562220516db
-108.520150787701,35.3750701792163,424,5503.002071,55030,2016/04/08 00:00:00+00,07,,TRAILHEAD,Strawberry Canyon,,08,921,CIB,2019/07/31 11:37:16+00,9760638116A883E5,e02b7632-66f6-46ef-bf2c-4a422b7c782c
-107.772615350778,35.1894688801102,425,16756010482,55028,2016/04/08 00:00:00+00,07,,TRAILHEAD,Continental Divide,,08,921,CIB,2019/07/31 11:37:16+00,A681210B4D5A90B2,025cb3dc-5bc6-4f69-917a-185ee3d90903
-107.628562200613,35.2631176315748,426,5498.002071,55025,2016/04/08 00:00:00+00,24,,SNOWPLAY AREA,Quadrathalon Run/Ski,,08,926,CIB,2019/07/31 11:37:16+00,695E4F12DEB4E0F7,a2df1f89-5e3e-4962-8c44-522f2804a1eb
-107.23955965013,34.1180119365434,427,5562.002071,56015,1970/01/01 00:00:00+00,07,,INFO SITE/FEE STATION,Magdalena Ranger Station Information Center,,08,0,CIB,2019/07/31 11:37:16+00,E88433EF9DD43AD8,a9bfe6ad-3402-4b24-8738-72cb9e8c242e
-105.725646627252,34.1901771020293,428,24291010482,57068,2016/04/14 00:00:00+00,08,,CAMPGROUND,Red Cloud -New,,08,63,CIB,2019/07/31 11:37:16+00,6BEA556A336FFC25,4c2b712e-b942-4d2a-9399-d05647e424b4
-106.380192081896,34.7903179768307,429,5571.002071,57060,2016/05/10 00:00:00+00,03,,TRAILHEAD,Crimson Maple Interpretive,,02,921,CIB,2019/07/31 11:37:16+00,CECA1CC7091434AD,469c48ea-318b-49c9-b97a-5c953370e3f1
-106.349792938333,34.9838982940811,430,5613.002071,58074,1970/01/01 00:00:00+00,07,,TRAILHEAD,Mars Court,,09,921,CIB,2019/07/31 11:37:16+00,FC5CFA037AEAF39F,b58e0dd3-0d55-4432-8b07-7342728026d9
-106.380060892211,35.0627072985863,431,5581.002071,58071,2016/04/15 00:00:00+00,08,,TRAILHEAD,Chamisoso,,08,921,CIB,2019/07/31 11:37:16+00,B31424D55E603715,e09eebe9-e4b2-40ec-bd92-4d112b281bb4
-106.383177276695,35.0465396365045,432,5328.002071,58028,2016/04/15 00:00:00+00,07,,TRAILHEAD,Tunnel Canyon,,08,921,CIB,2019/07/31 11:37:16+00,C8A92B4047DE90A4,3025f52d-bf62-457d-8e31-6b03f3790815
-106.444170050427,35.0764597769351,433,5326.002071,58026,1970/01/01 00:00:00+00,08,,TRAILHEAD,Three Gun Springs,,08,921,CIB,2019/07/31 11:37:16+00,BFCFCCA824FAD2E9,a674fd09-e552-4488-b04a-5a28e2ad4a72
-106.408585111367,35.2135646717475,434,5490.002071,58038,2016/04/18 00:00:00+00,08,,GROUP PICNIC SITE,Balsam Glade Reservation Site,,08,256,CIB,2019/07/31 11:37:16+00,D7D8817BEEB3FA48,46af4002-6962-4a65-a8ef-554b45aa06e1
-106.392286246043,34.7715924735058,435,5352.002071,57011,2016/05/10 00:00:00+00,03,,CAMPGROUND,Bosque,,02,63,CIB,2019/07/31 11:37:16+00,EFDFCCF34EE986E7,63737927-2ccd-4453-a4c4-ae0a0968aa7e
-106.404967233763,34.6988343311856,436,not in infra,,2016/05/10 00:00:00+00,03,,TRAILHEAD,Gavilan TH,,02,921,CIB,2019/07/31 11:37:16+00,4685B0F41D8546D5,a43b4257-25e2-4f69-bd10-8a685f836630
-106.391095848093,34.7733592942845,437,not in infra,,2016/05/10 00:00:00+00,03,,TRAILHEAD,Bosque Overflow,,02,921,CIB,2019/07/31 11:37:16+00,FE388B458FDCA42B,0cb1f5d9-5e0e-43a5-adc5-6c030b0a0471
-106.431684080943,34.5918279775756,438,not in infra,,2016/05/10 00:00:00+00,03,,TRAILHEAD,Kayser Mill,,02,921,CIB,2019/07/31 11:37:16+00,6C501486BE553B20,5c613569-b32a-4f78-913f-bd82862c3724
-106.387559960477,35.0973825609389,439,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,F831B5DDA92E549B,821c404c-63c0-43e3-a3e9-1bce96c22998
-106.389838569672,35.1347037394518,440,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,ACDF35C94DC74DC8,0e290109-cbb7-4970-8da4-4e8558aad5c6
-106.422656457201,35.2141699703233,441,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,B592C3CB15E1F62F,74bc4efc-dd8a-49e2-ba10-9dab564fed51
-106.479317641908,35.190352590236,442,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,F24672FF52833D9A,58ae7011-82a9-4b04-9a28-3df752e5693e
-106.396632393622,35.0428278955231,443,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,8D7E13259A98B3B0,a2d6e490-5564-4214-9196-35bad4525671
-106.378238835018,35.0354373875349,444,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,BF4F2CCA06126176,27dad9c6-25a0-4618-9292-7683e7d792a5
-106.37266941526,35.0351380128191,445,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,8A1405597E568C1C,1cfb4f15-396b-4b9e-85f1-12b19b57f782
-106.49940326877,35.2989289782339,446,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,351DF648771ADCA2,09c51991-0908-40f8-8306-70d8749d099e
-106.402421791623,35.2970176659605,447,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,39D7D39DEC8EEC9E,09793575-69f9-4802-a858-9c14f6aca3cc
-106.402415659081,35.2956692443772,448,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,BD93851CD91E33AA,0fbcbe5d-e5c7-44a1-bb99-d10f3f29035f
-106.402271861349,35.2922996659685,449,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,AEFCDBFDA1E64FA3,f952e2f3-4498-4d33-87d6-543cd594d624
-106.405009329812,35.2897691898357,450,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,08732C3F36EA2B7A,65f08163-9c00-4bcd-a89f-b5b63b405b9b
-106.370067359475,35.2663202609254,451,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,7792367A057A247D,66370a1d-aac1-42fc-b460-df7e554f77f9
-106.36941167246,35.2619232788585,452,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,A6E85B7DF69CC60C,35619646-26c7-4019-aab1-cffb148c1640
-106.372818033302,35.1682345186647,453,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,8AB4C125CAA8F019,994d5822-8a1e-40c8-8a96-1c1145763fed
-106.383433015127,35.1104149625274,454,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,8AAAFC1536CB75BF,9ea1cb9f-dee7-4639-bdfd-e6cb83733777
-106.405550673216,35.0751277202378,455,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,B0DA7C6699F11294,708941a6-8f00-4e02-997c-78337e7bedfc
-106.368681960294,35.0654584723023,456,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,3234EFFC390A4EF3,250eb24b-b629-4ce6-a5c5-401b313a3f5e
-106.326094056761,35.0774162222854,457,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,22E1BBF9A3A35D3F,f1b14541-af42-4c4a-b2d5-8cd00013a2b4
-106.350658579648,35.0711865910571,458,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,DA7CA4B1AB20F445,d2394ae4-6396-4003-a7de-ef2758132ea7
-106.335551819375,35.0695279049968,459,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,D6A66E5DF3D678A4,b0c5b662-c48c-42fb-8728-a865de46e15f
-106.337650849083,35.0692164582077,460,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,A9875D5D6AE88802,1d490b14-ff17-4cc7-a49d-4ebb7c19c0a4
-106.337386528551,35.0673453117819,461,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,AD329818879DC945,657636ff-86f9-4e2d-9622-085cc5ed01d9
-106.356978606884,35.036325959349,462,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,0878B8D6B2879884,b8076d5d-f8a2-4baa-9b39-8f3670874cc2
-106.322819518664,35.0338681033424,463,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,018333B67AF26ED6,e8754c77-55c0-41b6-8261-8dade646d5a7
-106.339744771569,35.0184976724782,464,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,D7681AE4D057C80C,0c0d726a-e022-4f96-847d-053ecb4d10da
-106.459455046292,35.0167325096587,465,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,7349AE54CF61EE96,c3f9c6a7-f3b2-4f16-984c-5449b128bdbb
-106.369715366602,34.9873131289722,466,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,175570EEF59E7A0A,e39b3fec-7819-4e2d-aff9-86d6b0814878
-106.352662011974,34.9906277954661,467,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,EC4364DD95CEDC1B,e49e48cc-f9b0-4b3e-a1cf-4489a0b70741
-106.357708113035,34.9921091580847,468,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,CFA8DB4A8AB932C5,3a5a98f3-6e45-4783-b6de-ce9208d90495
-106.364037244812,34.9653206876022,469,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,85B95D9D9760CB25,d5742b3d-8b59-4ac6-aaf8-d7c88a7f9c9b
-106.366301169666,34.9504948355054,470,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,9938CE37C1225B4E,6613e85f-2a68-4692-b3db-1a2ae890c03a
-106.384590977513,34.9691725619003,471,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,AB12B44EFB155726,c56b4420-2ef3-431e-8742-af1a9611ea33
-106.381428531368,34.972043711986,472,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,D8544390829D91EC,a569e765-d88d-4b39-aa4d-928d3d2a8fa1
-99.9783588013581,35.6996010475749,473,5595.002071,59045,1970/01/01 00:00:00+00,20,,DAY USE AREA,Unit 44 Parking,,08,0,CIB,2019/07/31 11:37:16+00,BEF44972D0DE4956,36f8c6b5-933a-4f4d-b95e-b637d4571389
-99.8883576211149,35.7119382289759,474,5592.002071,59042,1970/01/01 00:00:00+00,20,,DAY USE AREA,Unit 31A Parking,,08,0,CIB,2019/07/31 11:37:16+00,D1006A0B3D1AC9E8,ef0c1f8d-dc40-43f3-be3b-37ff39e10f8e
-99.8820533156951,35.6280361469467,475,5598.002071,59048,1970/01/01 00:00:00+00,08,,DAY USE AREA,Skipout Unit 61 Parking,,08,0,CIB,2019/07/31 11:37:16+00,17C34B6F44EA6C93,ff1ca3a0-dbce-4dd6-bc20-317fbde6b14c
-99.8541329785156,35.6269028005412,476,5599.002071,59049,1970/01/01 00:00:00+00,20,,DAY USE AREA,Skipout Unit 65 Parking,,08,0,CIB,2019/07/31 11:37:16+00,368D0D84FCC4E9D9,ff589b94-0ea5-4317-b7d6-856e7aa610be
-99.8117493784215,35.6050799831653,477,5602.002071,59052,1970/01/01 00:00:00+00,20,,DAY USE AREA,Croton Creek Unit 68B Parking,,08,0,CIB,2019/07/31 11:37:16+00,FA6EC471354F1170,c0a538bb-c856-4f46-b148-1f985c75bb32
-99.7845456871425,35.5688212760986,478,5607.002071,59057,1970/01/01 00:00:00+00,20,,DAY USE AREA,East Croton Unit 107 Parking,,08,0,CIB,2019/07/31 11:37:16+00,E7A46D5A5FCC53FF,3a4aef37-393b-4137-9fde-24b6acd30764
-106.373117984608,35.1682185491375,479,5579.002071,58069,1970/01/01 00:00:00+00,08,,TRAILHEAD,Cienega Equestrian,,08,921,CIB,2019/07/31 11:37:16+00,3686B5F090AF628F,cf9073f9-2ba2-42eb-bc36-3f246e438202
-107.416017340579,33.4962808695349,480,5286.002071,56002,1970/01/01 00:00:00+00,08,,CAMPGROUND,Luna Park,Original CFF,08,63,CIB,2019/07/31 11:37:16+00,BE3E4C64F8AE3172,35f8f9c2-92c1-4656-a044-84409d758b06
-106.453887429666,34.431197167213,481,not in infra,non-fs,1970/01/01 00:00:00+00,01,,"ROAD SIDE PARK, NON-FS",Road Side Park,Original CFF,01,257,CIB,2019/07/31 11:37:16+00,75AE0969E07224BF,31d7dd6d-543c-4cbf-b02a-ee3610da29ba
-106.468018544948,34.6715319739591,482,5295.002071,57002,1970/01/01 00:00:00+00,01,,CAMPGROUND,John F Kennedy,Original CFF,01,63,CIB,2019/07/31 11:37:16+00,4A3988710C85639E,bc81740d-495e-4386-8e6a-d318e8c987f7
-106.389666835271,35.1348245986157,483,5308.002071,58008,1970/01/01 00:00:00+00,08,,PICNIC SITE,Cole Spring,Original CFF,08,256,CIB,2019/07/31 11:37:16+00,E922A90D856DB15C,7d13a673-6c8e-4aa8-b1a8-d8a4ee72e8c6
-106.498115985398,34.6008749663013,484,5358.002071,57017,1970/01/01 00:00:00+00,07,,TRAILHEAD,Monte Largo,,08,921,CIB,2019/07/31 11:37:16+00,C25951423E652394,6fa5ce1a-4d6a-444b-b2d9-c9559624a76a
-106.409913800913,35.2502706299557,485,5465.002071,58037,1970/01/01 00:00:00+00,08,,TRAILHEAD,Sandia Man Cave,,08,921,CIB,2019/07/31 11:37:16+00,3E552D9C2E6BB3FB,c5e3f7e5-34de-49dc-88f9-2e340f01bfcd
-106.433844529849,35.1956783185521,486,5513.002071,58043,1970/01/01 00:00:00+00,08,,INTERPRETIVE VISITOR CENTER (MINOR),Four Seasons Visitor Center,,08,0,CIB,2019/07/31 11:37:16+00,C20F8BE127DD9412,e48b64e7-55be-441d-9c14-6cfcdcdeea9b
-106.411675864881,34.6217749956956,487,17775010482,57007,1970/01/01 00:00:00+00,08,,TRAILHEAD,Box Canyon,,08,921,CIB,2019/07/31 11:37:16+00,D1BC770726A4D98B,fe1c38da-f4ce-4321-9ffc-ecb2475a6f75
-106.381976790559,35.1693299278404,488,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Cienga Nature Trail TH,,08,921,CIB,2019/07/31 11:37:16+00,EED1BA9918764AE7,9757994b-23bf-4750-ae69-1ea8a21accd2
-106.320997703964,34.9961340984754,489,114159010602,58039,1970/01/01 00:00:00+00,08,,GROUP PICNIC SITE,Juniper Area,,08,256,CIB,2019/07/31 11:37:16+00,42183D932051A1DA,0b7c699a-490e-4d79-b723-48af61d343cb
-106.321882961152,34.996250892237,490,114155010602,58033,1970/01/01 00:00:00+00,08,,GROUP PICNIC SITE,Locust Area,,08,256,CIB,2019/07/31 11:37:16+00,33DD9DD9B817F655,82c1a82b-9230-4815-9cdf-5100ed1b753b
-106.322443228134,34.9968558456668,491,114156010602,58034,1970/01/01 00:00:00+00,08,,GROUP PICNIC SITE,Pine Area,,08,256,CIB,2019/07/31 11:37:16+00,1B56B359A17F4E90,3ef8149f-7a7a-420b-836c-de1c7de97729
-106.320775417134,34.9966422232784,492,114152010602,58032,1970/01/01 00:00:00+00,08,,GROUP PICNIC SITE,Pinon Group Area,,08,256,CIB,2019/07/31 11:37:16+00,466B262C6ECF0190,94551bfc-530a-479f-8edd-b0c611c82177
-106.320522128098,34.9992050591035,493,114157010602,58035,1970/01/01 00:00:00+00,08,,GROUP PICNIC SITE,Yucca Area,,08,256,CIB,2019/07/31 11:37:16+00,218E7ACBC975D29E,c13221b3-6b35-4a11-8c99-39943a764270
-107.130238030194,34.0254994965318,494,170482010602,56056,1970/01/01 00:00:00+00,08,,GROUP PICNIC SITE,Water Canyon Group Shelter,,08,256,CIB,2019/07/31 11:37:16+00,0D5E167528376549,dfeeeaa1-858f-4136-bbf2-332b71b40542
-105.650360495687,34.2205125193119,495,117601010602,57029,1970/01/01 00:00:00+00,08,,DAY USE AREA,Gallinas Group Site,,08,924,CIB,2019/07/31 11:37:16+00,F5DA9BD9E93EC28A,36ed49b0-7691-4e40-b9c6-7f593e8085e9
-106.378943582859,35.17723014725,496,5530.002071,58058,1970/01/01 00:00:00+00,08,,TRAILHEAD,Bill Spring,,08,921,CIB,2019/07/31 11:37:16+00,88AB40A0C3199DB1,c7079ce7-b446-40cb-a881-84aef02569b5
-106.408109025125,35.2132498647822,497,5526.002071,58054,1970/01/01 00:00:00+00,08,,TRAILHEAD,La Madera Canyon Overlook,,08,921,CIB,2019/07/31 11:37:16+00,B71EA7C13B881772,651c08bb-8221-4d85-9fb7-96486d2ddda5
-106.440905169517,35.2086743459192,498,5312.002071,58012,1970/01/01 00:00:00+00,08,,TRAILHEAD,Ellis,,08,921,CIB,2019/07/31 11:37:16+00,E48B7595FD2F9950,27325e06-10c7-4da3-aec4-cc4a90253d64
-100.187697091129,35.888430622757,499,5610.002071,59060,1970/01/01 00:00:00+00,08,,LOOKOUT/CABIN,Lake Marvin Cabins,,08,0,CIB,2019/07/31 11:37:16+00,5922C538624DE179,2092a21d-e9d7-4683-8fc0-ec5ca2e2de80
-100.189787888441,35.8870522740139,500,5584.002071,59034,1970/01/01 00:00:00+00,08,,ORGANIZATION SITE,Lake Marvin Recreation Building,,08,909,CIB,2019/07/31 11:37:16+00,F1BD8E67EDF57E4B,8b1c11e5-2a86-4881-b84f-667abd9074eb
-106.484300430072,35.0791949993082,501,not in infra,99999,1970/01/01 00:00:00+00,08,,TRAILHEAD,Unknown,,08,921,CIB,2019/07/31 11:37:16+00,E7657327CBD730DF,804685a6-12ed-4636-a096-b47062872349
-99.943456688204,35.755302947354,502,5591.002071,59041,1970/01/01 00:00:00+00,08,,DAY USE AREA,Lindley Unit 20 Parking,,08,0,CIB,2019/07/31 11:37:16+00,BBF72D3E8D602712,47620628-9d0d-433f-8708-a5317dcf6492
-99.9260961266171,35.7645423907816,503,5590.002071,59040,1970/01/01 00:00:00+00,08,,DAY USE AREA,Lindley Unit 18 Parking,,08,0,CIB,2019/07/31 11:37:16+00,B986507BCE2CC20C,2bfb308d-45c5-4a3e-bd1d-53f4a77a4117
-99.8846227716675,35.7836689639003,504,5588.002071,59038,1970/01/01 00:00:00+00,08,,DAY USE AREA,Turkey Creek Unit 10 Parking,,08,0,CIB,2019/07/31 11:37:16+00,1AB918F8C1EE8232,02841768-2381-4cf8-80d5-14ac5f91f9ec
